HH_jit_L1_variance,HH_jit_L0.01_variance,HH_jit_L3_variance,HH_jit_L0.1_variance,HH_jit_L0.1_mean,H_L0.01_variance,HH_jit_L5_variance,MI_dir_L0.01_variance,MI_dir_L0.1_mean,MI_dir_L0.01_weight,HH_L0.01_std,MI_dir_L0.1_weight,H_L0.01_mean,H_L0.01_weight,HH_jit_L5_mean,MI_dir_L1_weight,H_L0.1_weight,label
0.0,0.0,0.0,0.0,1505913479.99434,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.99434,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.353068,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.353068,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913479.723543,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.723543,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913463.873343,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913463.873343,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913460.4846866,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913460.4846866,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913468.97011,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913468.97011,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913473.48984,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913473.48984,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913472.133761,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913472.133761,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913472.970718,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913472.970718,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.092006,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.092006,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913425.6797268,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913425.6797268,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913481.3236089,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913481.3236089,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.6418734,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.6418734,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.439462,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.439462,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913440.15572,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913440.15572,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913435.345638,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913435.345638,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913435.057382,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913435.057382,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913466.273244,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913466.273244,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913462.62339,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913462.62339,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913434.1486962,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913434.1486962,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913480.322007,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913480.322007,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913466.657904,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913466.657904,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.277439,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.277439,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913466.388368,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913466.388368,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.662502,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.662502,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913455.923335,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913455.923335,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913460.025262,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913460.025262,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913465.8580348,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913465.8580348,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.459638,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.459638,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913445.471637,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913445.471637,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.829567,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.829567,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913465.37533,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913465.37533,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.21359,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.21359,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913458.548664,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913458.548664,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.1253982,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.1253982,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913478.561666,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913478.561666,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913452.645459,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913452.645459,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913451.596991,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913451.596991,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913430.4701948,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913430.4701948,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913459.317426,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913459.317426,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913427.976989,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913427.976989,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913471.799681,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913471.799681,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913445.859431,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913445.859431,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913451.451991,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913451.451991,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.5277991,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.5277991,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913448.673113,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913448.673113,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.810042,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.810042,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.965067,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.965067,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913479.886283,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.886283,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913447.528856,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913447.528856,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913428.871288,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913428.871288,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913459.228591,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913459.228591,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913425.819884,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913425.819884,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.927583,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.927583,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913465.82604,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913465.82604,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913455.310427,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913455.310427,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913452.737427,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913452.737427,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.971983,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.971983,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913478.425677,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913478.425677,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.55182,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.55182,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.80533,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.80533,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913447.287814,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913447.287814,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913426.895444,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913426.895444,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913440.349237,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913440.349237,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913476.246155,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913476.246155,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.9570858,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.9570858,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913430.925518,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913430.925518,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913454.79631,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913454.79631,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913459.332371,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913459.332371,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913471.47501,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913471.47501,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913438.63821,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913438.63821,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913436.471594,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913436.471594,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913440.277152,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913440.277152,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.076833,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.076833,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913464.860435,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913464.860435,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913479.7022266,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.7022266,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913437.375836,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913437.375836,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913440.1624026,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913440.1624026,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913436.1402788,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913436.1402788,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913454.224467,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913454.224467,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913464.7948608,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913464.7948608,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.865826,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.865826,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913453.447809,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913453.447809,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913454.448802,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913454.448802,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913470.343732,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913470.343732,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913455.693133,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913455.693133,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913475.930314,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913475.930314,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913480.382067,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913480.382067,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913470.922699,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913470.922699,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913424.574664,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913424.574664,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913458.615306,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913458.615306,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.251444,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.251444,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.176278,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.176278,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913427.4255831,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913427.4255831,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.850812,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.850812,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913458.67142,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913458.67142,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.758014,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.758014,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913449.608763,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913449.608763,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913428.926049,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913428.926049,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913449.716633,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913449.716633,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.801591,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.801591,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913433.956918,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913433.956918,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913446.4456036,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913446.4456036,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913472.85144,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913472.85144,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913469.952669,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913469.952669,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913466.7311618,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913466.7311618,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913429.228158,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913429.228158,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913475.962652,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913475.962652,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913436.498651,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913436.498651,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913475.506669,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913475.506669,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913480.89418,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913480.89418,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913464.176963,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913464.176963,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913465.595348,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913465.595348,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913428.5753698,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913428.5753698,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913430.097785,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913430.097785,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913445.4955769,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913445.4955769,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913460.1337972,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913460.1337972,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913436.448632,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913436.448632,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913453.8260946,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913453.8260946,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913460.17125,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913460.17125,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913473.152919,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913473.152919,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913445.698326,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913445.698326,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913424.4753866,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913424.4753866,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913445.139776,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913445.139776,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.789168,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.789168,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.95057,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.95057,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913444.308469,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913444.308469,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913453.4085288,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913453.4085288,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913470.724309,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913470.724309,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913472.565927,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913472.565927,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913458.048353,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913458.048353,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.34904,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.34904,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913437.108256,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913437.108256,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913466.193258,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913466.193258,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913479.871311,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.871311,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913457.9502368,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913457.9502368,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913460.616252,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913460.616252,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913436.839843,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913436.839843,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913449.568506,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913449.568506,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913457.553042,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913457.553042,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913456.286065,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913456.286065,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913432.197028,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913432.197028,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913441.027774,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913441.027774,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913438.69837,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913438.69837,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.066183,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.066183,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913443.975267,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913443.975267,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913475.002939,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913475.002939,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913452.002969,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913452.002969,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913427.946396,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913427.946396,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.998318,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.998318,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913438.446295,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913438.446295,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.146615,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.146615,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913477.24806,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913477.24806,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913462.726282,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913462.726282,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913439.802068,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913439.802068,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913479.064593,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913479.064593,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913475.002977,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913475.002977,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913453.996456,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913453.996456,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913455.376561,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913455.376561,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913461.517476,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913461.517476,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913429.6280382,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913429.6280382,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913448.994766,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913448.994766,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913431.261302,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913431.261302,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913442.043246,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913442.043246,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913478.83042,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913478.83042,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913450.773426,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913450.773426,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913468.354124,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913468.354124,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913455.775003,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913455.775003,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913452.023957,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913452.023957,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913459.147301,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913459.147301,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913430.32526,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913430.32526,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913468.751934,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913468.751934,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913465.635073,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913465.635073,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913437.807068,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913437.807068,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913456.687795,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913456.687795,1.0,1.0,4
0.0,0.0,0.0,0.0,1505913451.626359,0.0,0.0,0.0,60.0,1.0,0.0,1.0,60.0,1.0,1505913451.626359,1.0,1.0,4
